,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
2249,-118.65,37.59,52.0,1986.0,283.0,736.0,1294.0,2.7875,140900.0,INLAND
2250,-122.03,34.69,36.0,1879.0,206.0,590.0,550.0,4.9222,162500.0,<1H OCEAN
2251,-118.5,34.09,8.0,8193.0,611.0,2472.0,235.0,5.5496,158200.0,<1H OCEAN
2252,-122.02,34.09,12.0,1814.0,625.0,632.0,370.0,3.015,271900.0,INLAND
2253,-117.01,35.24,29.0,1968.0,,767.0,374.0,10.3798,188200.0,<1H OCEAN
2254,-121.36,38.26,20.0,1548.0,404.0,1138.0,676.0,3.6759,158700.0,NEAR OCEAN
2255,-118.75,37.92,9.0,12396.0,342.0,2054.0,689.0,4.5,170800.0,<1H OCEAN
2256,-122.69,37.73,32.0,651.0,479.0,3084.0,202.0,3.5667,374400.0,NEAR OCEAN
2257,-118.37,33.75,26.0,1497.0,124.0,2782.0,233.0,3.5938,151900.0,<1H OCEAN
2258,-116.21,33.71,8.0,2267.0,604.0,856.0,269.0,2.5192,120100.0,<1H OCEAN
2259,-118.25,34.02,33.0,2938.0,556.0,2145.0,317.0,4.0333,291200.0,<1H OCEAN
2260,-122.42,37.53,17.0,7208.0,32.0,1204.0,144.0,2.4185,230900.0,<1H OCEAN
2261,-118.32,33.2,20.0,3359.0,495.0,135.0,166.0,1.6888,177900.0,<1H OCEAN
2262,-118.0,34.21,31.0,2552.0,235.0,1839.0,461.0,8.3634,328100.0,<1H OCEAN
2263,-118.35,36.8,16.0,1385.0,337.0,770.0,367.0,5.1238,84700.0,<1H OCEAN
2264,-117.2,34.2,39.0,1828.0,193.0,1690.0,550.0,3.0613,176000.0,NEAR OCEAN
2265,-122.04,38.3,52.0,1106.0,564.0,1325.0,346.0,1.7813,72200.0,<1H OCEAN
2266,-122.46,38.64,15.0,2994.0,674.0,582.0,414.0,3.9333,234700.0,<1H OCEAN
2267,-118.35,36.74,12.0,3217.0,555.0,844.0,1423.0,4.4375,372800.0,<1H OCEAN
2268,-118.34,33.85,34.0,325.0,580.0,1412.0,582.0,2.0064,210200.0,NEAR BAY
2269,-116.84,33.92,52.0,19234.0,539.0,1003.0,620.0,2.5875,137500.0,<1H OCEAN
2270,-118.08,34.38,41.0,2179.0,157.0,483.0,592.0,4.1406,500001.0,NEAR OCEAN
2271,-118.43,34.32,32.0,1551.0,181.0,1920.0,263.0,5.0165,90700.0,INLAND
2272,-118.19,34.08,36.0,3112.0,710.0,1407.0,348.0,3.4236,158300.0,<1H OCEAN
2273,-121.42,34.28,52.0,3548.0,343.0,573.0,691.0,3.191,231800.0,<1H OCEAN
2274,-122.24,37.27,5.0,932.0,736.0,1938.0,200.0,6.3231,84600.0,<1H OCEAN
2275,-117.03,35.6,20.0,3145.0,234.0,543.0,410.0,2.1641,286100.0,INLAND
2276,-121.9,34.11,42.0,895.0,255.0,1411.0,918.0,4.4063,247000.0,INLAND
2277,-121.76,32.96,26.0,1465.0,611.0,813.0,320.0,4.9833,349500.0,<1H OCEAN
2278,-118.44,33.53,30.0,1766.0,498.0,4552.0,210.0,2.3214,362700.0,<1H OCEAN
2279,-118.27,37.71,30.0,2263.0,509.0,3886.0,212.0,8.0448,88600.0,<1H OCEAN
2280,-118.26,38.88,46.0,1792.0,573.0,9.0,371.0,3.662,182100.0,<1H OCEAN
2281,-123.02,34.01,45.0,2744.0,403.0,2046.0,269.0,1.6307,121600.0,INLAND
2282,-116.33,34.15,6.0,2009.0,270.0,716.0,506.0,3.4297,86400.0,INLAND
2283,-118.34,34.02,10.0,2748.0,758.0,118.0,670.0,3.0788,500001.0,INLAND
2284,-118.36,33.98,25.0,3667.0,451.0,788.0,817.0,5.296,89400.0,NEAR BAY
2285,-121.95,40.93,35.0,6848.0,123.0,1354.0,312.0,3.3095,400000.0,NEAR OCEAN
2286,-117.25,37.77,4.0,1444.0,312.0,2526.0,467.0,1.6029,271200.0,INLAND
2287,-117.46,37.79,16.0,2574.0,651.0,1026.0,670.0,6.1181,356000.0,INLAND
2288,-121.83,37.88,37.0,1377.0,809.0,1301.0,252.0,2.5417,119000.0,<1H OCEAN
2289,-117.97,32.79,33.0,4177.0,359.0,1298.0,394.0,3.0147,500001.0,NEAR OCEAN
2290,-117.96,34.21,29.0,1769.0,,1337.0,354.0,5.1491,113300.0,NEAR OCEAN
2291,-118.21,34.24,26.0,2782.0,284.0,972.0,3.0,4.0156,70900.0,<1H OCEAN
2292,-122.27,33.92,19.0,1718.0,214.0,389.0,518.0,1.3,165100.0,INLAND
2293,-118.21,34.09,27.0,1107.0,348.0,3051.0,743.0,6.0441,140600.0,NEAR BAY
2294,-118.0,37.72,18.0,2029.0,498.0,1288.0,61.0,8.9083,330200.0,INLAND
2295,-118.08,37.27,37.0,2392.0,471.0,1279.0,1083.0,2.6818,278300.0,NEAR OCEAN
2296,-117.78,34.01,16.0,950.0,195.0,483.0,259.0,1.4455,269100.0,NEAR OCEAN
2297,-118.65,38.25,36.0,1898.0,480.0,474.0,368.0,3.7361,201900.0,<1H OCEAN
2298,-122.28,37.59,43.0,890.0,485.0,1814.0,228.0,4.7604,158300.0,<1H OCEAN
2299,-118.26,32.75,5.0,492.0,677.0,1513.0,540.0,2.1944,342900.0,<1H OCEAN
2300,-118.46,33.78,9.0,1608.0,399.0,1675.0,420.0,5.3254,221100.0,<1H OCEAN
2301,-117.21,32.76,36.0,1684.0,529.0,1140.0,570.0,2.3194,127000.0,INLAND
2302,-122.02,34.07,21.0,1018.0,652.0,1367.0,529.0,3.3681,438300.0,NEAR OCEAN
2303,-122.5,38.02,23.0,5009.0,430.0,638.0,1064.0,4.1071,215400.0,NEAR BAY
2304,-121.85,37.47,14.0,7746.0,245.0,1015.0,750.0,1.3668,429300.0,<1H OCEAN
2305,-122.7,37.43,39.0,1143.0,546.0,852.0,613.0,5.411,349000.0,NEAR OCEAN
2306,-117.31,34.01,9.0,1954.0,260.0,968.0,836.0,2.325,54100.0,INLAND
2307,-117.29,33.19,40.0,2568.0,1615.0,632.0,437.0,5.2497,170200.0,<1H OCEAN
2308,-121.28,33.22,5.0,2704.0,561.0,1570.0,1486.0,5.1356,178200.0,NEAR BAY
2309,-121.0,33.86,23.0,1837.0,684.0,1848.0,365.0,2.7321,146800.0,NEAR BAY
2310,-118.12,37.8,39.0,659.0,948.0,2054.0,357.0,2.7667,117600.0,<1H OCEAN
2311,-119.3,37.31,18.0,2913.0,893.0,178.0,1014.0,3.8958,319800.0,<1H OCEAN
2312,-118.64,34.01,36.0,1875.0,304.0,1738.0,1127.0,3.025,118500.0,INLAND
2313,-122.59,34.18,20.0,975.0,1525.0,811.0,1113.0,4.25,150800.0,<1H OCEAN
2314,-117.91,34.13,25.0,1485.0,178.0,1230.0,493.0,0.922,75900.0,<1H OCEAN
2315,-120.38,37.36,22.0,790.0,2611.0,3136.0,540.0,5.197,96100.0,<1H OCEAN
2316,-117.14,37.53,35.0,1320.0,735.0,1351.0,626.0,4.0775,286900.0,INLAND
2317,-120.77,38.32,27.0,1104.0,227.0,391.0,274.0,5.3908,500001.0,INLAND
2318,-117.58,34.53,35.0,1670.0,344.0,522.0,789.0,8.0074,165900.0,INLAND
2319,-118.28,36.58,24.0,2888.0,397.0,1270.0,697.0,2.9306,235600.0,<1H OCEAN
2320,-122.35,38.67,21.0,1387.0,289.0,1067.0,439.0,5.2816,40000.0,<1H OCEAN
2321,-120.05,37.92,32.0,936.0,1401.0,1636.0,340.0,3.588,90400.0,NEAR BAY
2322,-121.2,37.71,35.0,1491.0,317.0,1948.0,385.0,6.244,153100.0,NEAR OCEAN
2323,-118.35,33.84,35.0,2239.0,181.0,276.0,308.0,1.8654,159900.0,<1H OCEAN
2324,-122.28,33.78,17.0,2722.0,374.0,3906.0,526.0,1.7344,191700.0,<1H OCEAN
2325,-117.77,34.08,38.0,2176.0,183.0,1653.0,395.0,3.7768,333100.0,INLAND
2326,-122.43,33.95,6.0,2381.0,383.0,886.0,530.0,4.3125,145800.0,<1H OCEAN
2327,-122.22,36.8,17.0,852.0,297.0,364.0,292.0,1.8539,158700.0,<1H OCEAN
2328,-122.44,38.51,30.0,1649.0,310.0,187.0,507.0,3.0147,258800.0,NEAR OCEAN
2329,-119.8,33.96,25.0,1857.0,496.0,995.0,54.0,1.2049,138200.0,NEAR BAY
2330,-119.19,33.95,12.0,2638.0,445.0,781.0,529.0,4.7708,227300.0,NEAR OCEAN
2331,-117.84,34.31,19.0,1368.0,488.0,1348.0,993.0,5.5902,200800.0,<1H OCEAN
2332,-119.81,38.55,17.0,4839.0,443.0,1336.0,1408.0,6.7977,255900.0,INLAND
2333,-118.22,33.81,33.0,3339.0,1721.0,1141.0,317.0,6.3538,302600.0,<1H OCEAN
2334,-118.34,33.93,44.0,1743.0,329.0,820.0,696.0,2.3103,432900.0,INLAND
2335,-121.47,33.87,35.0,3622.0,633.0,486.0,909.0,3.2077,214300.0,<1H OCEAN
2336,-120.65,37.36,24.0,1336.0,393.0,3107.0,322.0,3.1071,305800.0,NEAR BAY
2337,-117.02,33.75,41.0,2519.0,246.0,1470.0,167.0,3.4048,267300.0,<1H OCEAN
2338,-122.46,36.29,28.0,8581.0,503.0,1825.0,341.0,4.1484,67500.0,<1H OCEAN
2339,-121.91,34.97,21.0,1683.0,15.0,937.0,614.0,2.7368,218400.0,<1H OCEAN
2340,-117.03,39.74,18.0,5526.0,266.0,1232.0,488.0,1.2679,351200.0,<1H OCEAN
2341,-118.08,36.69,39.0,3404.0,394.0,1774.0,922.0,4.9429,117800.0,<1H OCEAN
2342,-118.08,34.14,18.0,8527.0,341.0,1887.0,286.0,3.5208,488500.0,NEAR BAY
2343,-117.97,34.01,12.0,2597.0,510.0,452.0,697.0,4.2067,395200.0,<1H OCEAN
2344,-121.31,33.94,36.0,2899.0,587.0,729.0,610.0,2.2031,202400.0,INLAND
2345,-117.06,39.22,14.0,2918.0,1535.0,629.0,212.0,5.2138,450000.0,NEAR BAY
2346,-123.73,32.77,17.0,1510.0,278.0,1590.0,409.0,2.6083,129000.0,NEAR OCEAN
2347,-120.98,34.16,33.0,2945.0,156.0,882.0,619.0,6.1731,224200.0,<1H OCEAN
2348,-117.97,36.83,10.0,2927.0,496.0,790.0,423.0,5.636,208600.0,INLAND
2349,-118.37,33.98,24.0,3561.0,1131.0,1176.0,311.0,1.1944,214600.0,<1H OCEAN
2350,-118.23,33.88,15.0,1574.0,200.0,753.0,440.0,6.7867,218800.0,<1H OCEAN
2351,-118.22,34.88,44.0,2787.0,1008.0,1478.0,511.0,8.5938,121900.0,INLAND
2352,-117.14,37.6,38.0,2402.0,297.0,1023.0,339.0,3.4821,500001.0,<1H OCEAN
2353,-121.0,33.88,50.0,919.0,434.0,620.0,542.0,8.6963,415600.0,<1H OCEAN
2354,-122.28,38.71,26.0,634.0,430.0,3013.0,127.0,6.6204,156800.0,<1H OCEAN
2355,-120.48,34.15,6.0,3736.0,62.0,935.0,364.0,1.1875,96900.0,NEAR OCEAN
2356,-117.08,33.97,20.0,2919.0,465.0,2017.0,1498.0,3.3371,151300.0,INLAND
2357,-120.97,33.62,25.0,3857.0,411.0,1082.0,955.0,5.49,60000.0,NEAR OCEAN
2358,-122.15,34.05,52.0,3127.0,781.0,879.0,1058.0,4.125,195200.0,NEAR BAY
2359,-121.41,38.66,5.0,972.0,918.0,1298.0,350.0,7.3982,360600.0,INLAND
2360,-122.43,34.68,45.0,2019.0,672.0,3752.0,220.0,1.043,103800.0,<1H OCEAN
2361,-116.86,37.73,29.0,1757.0,437.0,768.0,497.0,3.4821,265100.0,INLAND
2362,-122.13,37.37,5.0,2346.0,199.0,2211.0,754.0,2.53,126500.0,<1H OCEAN
2363,-116.97,38.69,20.0,2061.0,549.0,7817.0,528.0,2.65,313400.0,NEAR OCEAN
2364,-118.22,37.71,32.0,1893.0,768.0,3276.0,647.0,1.4896,173500.0,INLAND
2365,-122.92,34.17,23.0,2700.0,178.0,1496.0,174.0,5.1991,500001.0,NEAR BAY
2366,-118.32,36.96,44.0,8106.0,431.0,598.0,239.0,1.725,500001.0,<1H OCEAN
2367,-121.96,33.94,36.0,1165.0,617.0,634.0,394.0,3.0347,149500.0,NEAR OCEAN
2368,-117.86,34.28,46.0,7195.0,632.0,835.0,459.0,4.2679,205300.0,<1H OCEAN
2369,-122.65,36.72,33.0,5583.0,337.0,2165.0,276.0,6.4218,111500.0,NEAR OCEAN
2370,-122.16,38.47,37.0,2101.0,665.0,899.0,320.0,3.5242,190000.0,INLAND
2371,-117.92,38.49,33.0,2234.0,757.0,2332.0,838.0,2.8561,282500.0,INLAND
2372,-122.04,33.08,19.0,2602.0,457.0,1492.0,138.0,4.7009,163500.0,<1H OCEAN
2373,-121.48,38.91,52.0,1548.0,370.0,493.0,650.0,4.4728,75000.0,<1H OCEAN
2374,-122.49,39.32,17.0,380.0,110.0,1834.0,1717.0,3.7292,58700.0,INLAND
2375,-118.16,34.1,28.0,5571.0,468.0,926.0,248.0,2.4167,169200.0,INLAND
2376,-118.38,34.07,31.0,1710.0,1637.0,930.0,492.0,4.25,305900.0,<1H OCEAN
2377,-121.77,37.39,14.0,966.0,763.0,912.0,857.0,4.9688,336400.0,<1H OCEAN
2378,-118.08,33.89,28.0,2792.0,245.0,973.0,1025.0,8.3605,108900.0,NEAR OCEAN
2379,-121.24,33.91,31.0,1617.0,335.0,1303.0,207.0,2.8345,200000.0,NEAR BAY
2380,-122.41,37.35,15.0,1273.0,1231.0,1042.0,279.0,3.1103,81800.0,<1H OCEAN
2381,-119.72,33.53,13.0,1293.0,6.0,609.0,646.0,2.7436,105100.0,INLAND
2382,-121.46,33.76,20.0,3226.0,201.0,1014.0,1081.0,3.6988,140700.0,NEAR OCEAN
2383,-118.38,37.79,52.0,2439.0,377.0,740.0,389.0,4.7813,154600.0,<1H OCEAN
2384,-118.03,34.13,7.0,3642.0,344.0,2062.0,308.0,3.0241,107700.0,INLAND
2385,-122.71,33.82,44.0,2293.0,235.0,1479.0,659.0,2.5129,264700.0,<1H OCEAN
2386,-117.83,34.11,19.0,1818.0,95.0,761.0,345.0,6.9399,500001.0,NEAR BAY
2387,-117.37,33.77,52.0,3839.0,525.0,2288.0,1717.0,2.5806,311800.0,<1H OCEAN
2388,-118.3,34.16,16.0,1973.0,447.0,1268.0,679.0,3.6806,199300.0,<1H OCEAN
2389,-117.61,34.17,11.0,2422.0,681.0,896.0,191.0,1.7158,81500.0,<1H OCEAN
2390,-117.18,36.34,38.0,3618.0,283.0,911.0,262.0,1.6645,125000.0,<1H OCEAN
2391,-120.66,33.64,36.0,1309.0,935.0,910.0,122.0,2.89,70400.0,INLAND
2392,-117.6,33.79,43.0,3595.0,1295.0,316.0,644.0,1.6991,192500.0,NEAR BAY
2393,-121.32,33.91,18.0,9444.0,156.0,376.0,346.0,2.3125,183900.0,NEAR BAY
2394,-122.19,33.92,30.0,2102.0,408.0,6075.0,440.0,3.2325,162500.0,INLAND
2395,-122.45,35.4,49.0,690.0,390.0,3561.0,426.0,1.8419,158600.0,<1H OCEAN
2396,-122.28,34.18,26.0,2206.0,756.0,924.0,728.0,2.0417,90600.0,<1H OCEAN
2397,-118.12,38.35,34.0,1473.0,166.0,892.0,319.0,4.3317,117600.0,NEAR OCEAN
2398,-118.36,38.59,14.0,1434.0,790.0,1123.0,415.0,1.2188,87800.0,NEAR BAY
2399,-121.29,34.1,25.0,2799.0,310.0,1101.0,1661.0,1.9797,92000.0,<1H OCEAN
2400,-122.01,37.76,35.0,859.0,346.0,868.0,685.0,4.7885,177300.0,<1H OCEAN
2401,-122.12,37.51,46.0,4855.0,294.0,800.0,328.0,11.706,172500.0,<1H OCEAN
2402,-117.47,37.8,26.0,9807.0,722.0,2470.0,307.0,2.325,268300.0,<1H OCEAN
2403,-116.91,32.77,52.0,3876.0,469.0,1475.0,370.0,3.5313,274000.0,INLAND
2404,-121.87,34.1,39.0,1508.0,94.0,1551.0,465.0,3.9727,73100.0,INLAND
2405,-119.75,33.68,52.0,4465.0,331.0,1958.0,297.0,3.4091,230000.0,<1H OCEAN
2406,-121.78,33.9,31.0,2156.0,252.0,766.0,481.0,3.8292,187500.0,INLAND
2407,-118.1,33.87,46.0,459.0,333.0,1155.0,157.0,4.5659,90500.0,INLAND
2408,-118.87,34.96,40.0,4284.0,317.0,3086.0,122.0,2.5333,340700.0,INLAND
2409,-122.07,34.02,22.0,7836.0,282.0,1121.0,670.0,2.8839,366700.0,INLAND
2410,-122.08,37.4,17.0,1449.0,488.0,1855.0,454.0,3.65,214600.0,INLAND
2411,-118.13,38.61,35.0,565.0,633.0,567.0,540.0,8.565,146900.0,INLAND
2412,-117.06,34.03,52.0,1156.0,127.0,2249.0,559.0,3.4519,182600.0,<1H OCEAN
2413,-118.37,33.6,31.0,5315.0,472.0,1067.0,433.0,2.8542,90300.0,INLAND
2414,-121.89,34.03,52.0,2662.0,763.0,2540.0,385.0,3.5655,315600.0,<1H OCEAN
2415,-118.62,32.83,33.0,1276.0,167.0,7985.0,209.0,6.0678,100500.0,<1H OCEAN
2416,-117.14,34.27,27.0,2099.0,566.0,1399.0,428.0,2.5,65000.0,<1H OCEAN
2417,-122.33,34.15,24.0,2857.0,404.0,394.0,359.0,4.1544,168600.0,<1H OCEAN
2418,-117.97,37.95,30.0,3029.0,250.0,746.0,488.0,3.5625,101800.0,<1H OCEAN
2419,-118.7,33.62,39.0,5956.0,453.0,936.0,244.0,2.4196,152000.0,<1H OCEAN
2420,-120.76,33.89,16.0,1425.0,282.0,769.0,155.0,4.0469,211900.0,NEAR OCEAN
2421,-122.47,34.06,4.0,1679.0,146.0,1351.0,311.0,3.1753,69900.0,<1H OCEAN
2422,-122.3,34.69,47.0,1342.0,7.0,866.0,424.0,5.2384,365500.0,INLAND
2423,-121.96,37.68,36.0,2419.0,200.0,1285.0,264.0,6.195,235700.0,<1H OCEAN
2424,-117.96,37.55,36.0,1239.0,914.0,1344.0,427.0,4.4695,145800.0,NEAR BAY
2425,-121.42,33.91,23.0,2573.0,354.0,927.0,705.0,2.9205,445700.0,NEAR BAY
2426,-121.66,34.14,42.0,48.0,440.0,764.0,383.0,4.6103,132500.0,NEAR OCEAN
2427,-122.23,38.25,34.0,3418.0,403.0,1094.0,596.0,3.3098,211300.0,NEAR OCEAN
2428,-119.1,33.92,8.0,3774.0,418.0,716.0,441.0,4.6898,212500.0,INLAND
2429,-117.96,36.98,52.0,1243.0,874.0,994.0,769.0,4.5972,196000.0,<1H OCEAN
2430,-116.96,34.11,12.0,1315.0,410.0,3538.0,656.0,3.0375,238000.0,INLAND
2431,-122.12,34.06,52.0,3095.0,451.0,877.0,276.0,6.6756,146900.0,INLAND
2432,-122.49,33.89,26.0,2891.0,698.0,334.0,2375.0,2.4574,137100.0,<1H OCEAN
2433,-122.47,37.28,23.0,2926.0,195.0,697.0,828.0,4.2305,259600.0,NEAR OCEAN
2434,-117.66,33.85,35.0,1663.0,551.0,591.0,490.0,3.292,331000.0,<1H OCEAN
2435,-121.87,37.77,10.0,2338.0,78.0,865.0,1112.0,4.125,178100.0,INLAND
2436,-118.11,38.51,31.0,1658.0,387.0,703.0,392.0,3.2643,48500.0,<1H OCEAN
2437,-119.95,38.28,7.0,411.0,203.0,2091.0,216.0,5.2297,142600.0,<1H OCEAN
2438,-121.92,34.0,12.0,2459.0,145.0,1538.0,167.0,2.0417,137500.0,<1H OCEAN
2439,-122.37,33.79,35.0,2109.0,1005.0,1052.0,308.0,5.8426,153700.0,NEAR OCEAN
2440,-118.37,36.61,43.0,1479.0,629.0,1149.0,659.0,2.8301,77100.0,<1H OCEAN
2441,-121.36,36.79,8.0,863.0,446.0,648.0,366.0,2.2132,118800.0,NEAR OCEAN
2442,-124.09,34.01,19.0,2769.0,418.0,484.0,141.0,4.8571,187300.0,NEAR BAY
2443,-118.23,33.8,36.0,2523.0,498.0,1118.0,579.0,3.5,60400.0,INLAND
2444,-117.94,37.69,38.0,1401.0,536.0,1390.0,578.0,4.2075,437400.0,INLAND
2445,-117.13,32.82,14.0,1890.0,307.0,2346.0,342.0,1.6797,73500.0,<1H OCEAN
2446,-118.27,38.5,36.0,2074.0,640.0,971.0,316.0,6.4598,97600.0,NEAR OCEAN
2447,-121.63,33.92,19.0,5747.0,743.0,1969.0,606.0,2.0213,149100.0,<1H OCEAN
2448,-118.22,37.76,6.0,248.0,346.0,1152.0,299.0,5.6018,112800.0,NEAR BAY
2449,-118.21,33.94,21.0,5187.0,200.0,725.0,330.0,2.0062,338500.0,NEAR OCEAN
2450,-118.24,34.04,7.0,2394.0,8.0,1300.0,428.0,2.0625,242800.0,INLAND
2451,-118.17,37.37,44.0,3779.0,296.0,964.0,520.0,3.2464,231200.0,<1H OCEAN
2452,-118.02,33.88,16.0,5205.0,174.0,288.0,615.0,2.5719,66700.0,<1H OCEAN
2453,-118.13,33.89,29.0,3298.0,154.0,1692.0,561.0,5.4721,375000.0,<1H OCEAN
2454,-122.26,36.65,28.0,1428.0,291.0,1438.0,276.0,4.1518,147100.0,NEAR OCEAN
2455,-119.76,37.97,31.0,4343.0,161.0,1545.0,471.0,5.5845,248400.0,INLAND
2456,-118.1,38.4,34.0,3797.0,61.0,1398.0,280.0,2.875,101400.0,NEAR OCEAN
2457,-119.28,38.37,32.0,674.0,414.0,1820.0,328.0,3.8307,201000.0,<1H OCEAN
2458,-121.83,34.07,19.0,845.0,652.0,626.0,278.0,4.2219,181300.0,<1H OCEAN
2459,-122.15,32.73,10.0,4048.0,552.0,2178.0,353.0,3.7,350000.0,<1H OCEAN
2460,-118.41,37.76,45.0,2854.0,840.0,3563.0,366.0,3.0865,126900.0,NEAR OCEAN
2461,-118.55,34.18,42.0,3389.0,510.0,1068.0,128.0,4.3859,164800.0,<1H OCEAN
2462,-121.46,34.03,29.0,3298.0,449.0,1331.0,958.0,3.7222,360000.0,<1H OCEAN
2463,-118.22,34.09,43.0,1067.0,517.0,403.0,1199.0,6.4522,137500.0,INLAND
2464,-118.08,39.13,36.0,4911.0,717.0,1723.0,82.0,2.25,244500.0,NEAR OCEAN
2465,-117.03,37.62,43.0,748.0,1309.0,1030.0,909.0,3.8687,225000.0,<1H OCEAN
2466,-117.93,33.72,27.0,3757.0,438.0,2221.0,463.0,4.3875,235300.0,<1H OCEAN
2467,-118.21,36.3,7.0,6108.0,302.0,1483.0,731.0,4.9968,295600.0,INLAND
2468,-118.48,41.31,31.0,1056.0,255.0,1194.0,536.0,5.4493,193200.0,<1H OCEAN
2469,-121.33,33.69,8.0,1010.0,410.0,660.0,251.0,2.325,500001.0,<1H OCEAN
2470,-118.44,33.84,21.0,5188.0,645.0,601.0,484.0,5.3276,500001.0,INLAND
2471,-119.63,36.75,32.0,2357.0,1017.0,2900.0,273.0,3.6484,120500.0,<1H OCEAN
2472,-122.23,37.71,41.0,1555.0,410.0,1447.0,435.0,1.8977,107400.0,INLAND
2473,-122.02,37.67,21.0,2335.0,302.0,3124.0,541.0,2.5547,152600.0,<1H OCEAN
2474,-121.91,37.56,15.0,1473.0,778.0,1665.0,302.0,8.1839,169600.0,<1H OCEAN
2475,-122.27,34.42,12.0,2243.0,1249.0,5130.0,126.0,3.155,52600.0,NEAR OCEAN
2476,-117.64,38.55,9.0,1818.0,487.0,1155.0,941.0,3.5179,185100.0,INLAND
2477,-119.56,33.83,33.0,1511.0,1650.0,1548.0,533.0,1.5714,184000.0,INLAND
2478,-122.2,33.89,43.0,956.0,664.0,1424.0,520.0,2.8226,113500.0,<1H OCEAN
2479,-118.14,34.12,42.0,1794.0,410.0,892.0,514.0,1.3531,146400.0,INLAND
2480,-119.0,33.92,50.0,10445.0,307.0,395.0,455.0,3.0606,264300.0,INLAND
2481,-117.04,38.57,35.0,2024.0,394.0,978.0,643.0,2.5147,255200.0,INLAND
2482,-118.34,33.72,5.0,543.0,143.0,1630.0,249.0,0.813,112500.0,NEAR BAY
2483,-117.35,34.07,16.0,3458.0,554.0,3952.0,831.0,3.7188,112500.0,<1H OCEAN
2484,-123.37,37.82,40.0,2589.0,103.0,1041.0,162.0,4.5096,257500.0,<1H OCEAN
2485,-121.58,38.0,40.0,2304.0,829.0,3424.0,154.0,2.9183,343300.0,NEAR BAY
2486,-117.92,36.69,52.0,1956.0,851.0,2829.0,858.0,7.8711,500001.0,<1H OCEAN
2487,-118.4,34.96,52.0,1973.0,230.0,1141.0,311.0,3.3491,209500.0,NEAR BAY
2488,-117.23,33.68,17.0,2919.0,266.0,1411.0,676.0,0.4999,121200.0,<1H OCEAN
2489,-117.12,37.74,24.0,5761.0,59.0,1346.0,475.0,1.5809,450700.0,<1H OCEAN
2490,-118.03,32.68,21.0,1862.0,312.0,1557.0,318.0,3.6629,204200.0,<1H OCEAN
2491,-121.64,32.61,39.0,2536.0,333.0,2188.0,405.0,3.4852,156400.0,INLAND
2492,-117.08,34.23,37.0,1582.0,68.0,716.0,310.0,4.375,319700.0,<1H OCEAN
2493,-121.02,33.63,13.0,3936.0,640.0,607.0,311.0,3.6817,103100.0,NEAR OCEAN
2494,-122.43,32.71,24.0,4459.0,260.0,1109.0,367.0,4.1953,211300.0,NEAR OCEAN
2495,-121.61,37.36,37.0,5801.0,480.0,4451.0,467.0,1.8068,251400.0,INLAND
2496,-121.98,39.2,36.0,3249.0,383.0,2440.0,295.0,4.555,217700.0,INLAND
2497,-122.01,38.11,34.0,2418.0,392.0,526.0,724.0,1.875,279600.0,<1H OCEAN
2498,-119.8,34.14,37.0,3304.0,182.0,2257.0,356.0,5.3664,398800.0,NEAR OCEAN
2499,-117.25,38.46,35.0,2953.0,441.0,956.0,425.0,3.1406,139300.0,<1H OCEAN
2500,-118.28,34.06,12.0,1672.0,331.0,3032.0,384.0,3.9261,133600.0,<1H OCEAN
2501,-121.84,34.24,51.0,4981.0,207.0,916.0,1084.0,5.422,74600.0,NEAR BAY
2502,-118.24,34.25,39.0,2467.0,679.0,1014.0,1130.0,9.337,276400.0,<1H OCEAN
2503,-118.13,33.99,34.0,2739.0,56.0,1209.0,138.0,2.6964,69300.0,NEAR BAY
2504,-118.27,38.11,17.0,1073.0,477.0,429.0,697.0,3.1667,92600.0,NEAR BAY
2505,-121.33,36.05,19.0,3416.0,126.0,900.0,358.0,3.7708,166800.0,<1H OCEAN
2506,-119.38,34.97,15.0,2136.0,283.0,1427.0,264.0,8.111,94200.0,<1H OCEAN
2507,-119.09,34.09,36.0,1234.0,297.0,802.0,257.0,3.5569,82200.0,<1H OCEAN
2508,-122.45,37.64,32.0,1766.0,477.0,515.0,292.0,2.7325,325000.0,<1H OCEAN
2509,-117.94,33.62,20.0,943.0,251.0,1372.0,431.0,3.2689,161400.0,INLAND
2510,-118.23,34.13,38.0,2924.0,547.0,699.0,1131.0,2.5234,273100.0,<1H OCEAN
2511,-118.49,33.87,32.0,12396.0,790.0,1488.0,145.0,2.75,225000.0,<1H OCEAN
2512,-122.31,37.09,37.0,3540.0,149.0,2945.0,725.0,2.442,218100.0,<1H OCEAN
2513,-123.21,33.89,26.0,3951.0,592.0,635.0,426.0,8.1078,139300.0,<1H OCEAN
2514,-118.09,34.25,24.0,977.0,545.0,965.0,517.0,2.6292,146000.0,<1H OCEAN
2515,-116.96,33.84,17.0,6100.0,185.0,1991.0,221.0,2.0347,468800.0,<1H OCEAN
2516,-116.52,37.53,20.0,1671.0,646.0,267.0,280.0,2.6847,201700.0,<1H OCEAN
2517,-117.14,38.01,20.0,1926.0,441.0,1068.0,398.0,4.4437,261300.0,<1H OCEAN
2518,-117.07,33.38,38.0,1232.0,166.0,726.0,375.0,2.375,386000.0,NEAR OCEAN
2519,-121.53,34.27,27.0,1835.0,733.0,2583.0,798.0,6.9612,500001.0,<1H OCEAN
