,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2604,3.5,41.0,4.664179104477612,1.1044776119402986,1073.0,2.865671641791044,34.02,-118.2,2.397
2605,4.0138,24.0,4.664444980832589,1.0327794789270743,949.0,3.433734939759036,33.93,-118.07,2.417
2606,4.9792,24.0,6.867295620689656,1.0,1148.0,2.8982758620689655,33.97,-122.02,2.194
2607,4.6014,52.0,4.6381119267545,1.0818505335974233,1271.0,3.043956043956044,37.93,-122.27,2.583
2608,3.625,19.0,7.099173553719009,1.0816326530612246,2833.0,2.28169014084507,33.77,-117.25,1.688
2609,2.8125,27.0,3.1818181818181817,1.0745454545454545,1109.0,2.590909090909091,33.81,-118.25,2.308
2610,2.1389,33.0,4.973991498490036,0.967398119127541,751.0,3.076923076923077,33.84,-118.34,1.607
2611,3.75,29.0,5.7,1.05,1321.0,3.0,37.31,-122.08,3.342
2612,3.1406,36.0,5.214765014530267,1.08675799086758,5098.0,2.811784403669721,34.07,-118.33,1.133
2613,3.1054,16.0,3.781607142857143,1.0670983038660087,1735.0,1.7739806944444445,33.83,-118.05,5.00001
2614,10.5789,17.0,7.569230769230769,1.154615461546154,776.0,2.4946154615461547,34.23,-118.45,5.00001
2615,2.8,25.0,5.846153846153846,1.1073446328502483,2442.0,3.262758620689655,33.95,-117.09,1.758
2616,5.3575,35.0,5.8683838383838385,0.9947644077669903,1202.0,2.512820512820488,37.73,-122.27,4.833
2617,2.7222,32.0,4.65140845072463,1.084507246474106,1284.0,2.9877300613471505,38.7,-121.43,1.55
2618,4.2443,9.0,5.24332665291487,1.0577706069363084,1002.0,2.826498737201447,37.39,-121.3,1.953
2619,4.0591,52.0,5.4,1.0497777777777777,687.0,3.0658333333333334,34.06,-118.4,3.944
2620,3.4107,26.0,5.1048491048491,1.235557872355579,903.0,3.1514124578313254,35.34,-123.33,0.946
2621,3.1036,17.0,5.090909090909091,0.9181818181818181,896.0,3.090909090909091,37.39,-120.47,0.981
2622,6.527,34.0,6.271645492416457,0.9637305699482416,672.0,2.7494253731343283,34.02,-118.35,3.5
2623,4.5333,33.0,4.857142857142857,1.066298551569395,1665.0,2.0907216494845366,34.17,-118.33,3.5
2624,7.876,24.0,6.43042399226512,1.0126253654836426,1131.0,2.9524876977254966,34.44,-119.75,5.0
2625,3.6079,36.0,5.014035087719298,1.0229508771929825,836.0,3.854269230769231,33.76,-118.42,1.375
2626,2.2441,24.0,3.908069343020361,1.0386100386100388,1635.0,3.1488688714869952,33.87,-118.19,1.294
2627,4.5,34.0,5.0,1.0,13.0,2.9471875,33.81,-118.42,5.00001
2628,5.8984,19.0,5.09788803814765,1.0515151515151515,1599.0,2.8,34.11,-118.27,2.753
2629,2.6167,18.0,4.14683554396601,1.0,1466.0,2.678903109243667,36.84,-119.55,0.917
2630,2.3265,35.0,4.59302058808633,1.0384615384615385,1610.0,1.81420762331881,33.92,-118.18,1.019
2631,2.5893,37.0,4.945686928104569,1.0049253731343284,1033.0,3.195767002723004,37.33,-121.47,0.705
2632,5.5,23.0,5.679966101694915,1.0996610169491527,594.0,2.82456140350877,38.69,-122.4,2.348
2633,4.9073,22.0,6.113924050632911,1.170918996420043,1434.0,2.58642009424432,37.33,-122.29,5.00001
2634,4.8348,13.0,5.75,1.071588785046735,1523.0,2.75,33.66,-117.89,3.152
2635,1.9643,34.0,3.6396938775510206,1.0478260869565217,1526.0,3.120586956521739,33.95,-118.5,1.223
2636,3.5673,18.0,5.064383561643835,1.0157462686568164,1376.0,2.895811095996678,37.33,-122.0,2.908
2637,2.0682,15.0,4.638296625952755,1.126984126984127,1305.0,2.9455744186046515,34.17,-117.11,0.603
2638,2.8038,20.0,4.88982722512766,1.03824884792969,2399.0,2.82286992725313,33.76,-117.73,2.25
2639,2.2083,34.0,5.35365853658536,1.2023772727272726,1699.0,2.813481348134814,32.74,-117.06,2.088
2640,4.3864,16.0,5.7185950413223,0.9672131147540983,1037.0,3.2237288135593216,33.69,-117.79,2.621
2641,5.8984,19.0,5.03333333333333,1.0444444444444445,713.0,1.858333333333333,37.37,-122.16,5.00001
2642,3.75,23.0,4.726703703703705,1.3,871.0,2.7,37.35,-121.88,1.097
2643,1.5486,31.0,3.639860136960138,1.1666666666666665,916.0,2.769230769230769,37.68,-122.27,1.125
2644,5.2147,49.0,5.34482758620689,1.0,913.0,2.9183908045977,37.57,-122.45,2.848
2645,4.0875,30.0,5.0,1.037037037037037,3188.0,3.0727272727272728,33.89,-118.08,3.125
2646,3.0,52.0,5.3125,1.0357142857142858,1189.0,1.8142857142857143,37.74,-122.23,3.117
2647,5.5139,35.0,6.202779227053403,1.005714285714286,851.0,2.576437262357416,33.99,-118.21,3.229
2648,4.9643,16.0,6.379310344827586,1.094393103448276,830.0,2.6,38.57,-121.42,1.25
2649,5.5015,17.0,6.819444444444445,1.0047258974358975,788.0,2.7279236641221374,33.92,-117.89,2.0
2650,5.0552,15.0,6.2964507046632,0.994764705882353,1056.0,2.4837535885245905,33.14,-117.61,1.313
2651,2.2,52.0,4.988785046728972,1.0555357142857142,2106.0,2.9909289617481933,32.76,-117.26,0.514
2652,3.4643,17.0,5.8333333333333,1.0616145328718216,1472.0,2.6944444444444446,38.57,-120.66,1.346
2653,3.1731,27.0,3.707865168582439,1.0208447204968913,1286.0,3.134810126582278,33.93,-118.2,2.883
2654,4.1319,43.0,8.182529971187744,1.175424861404908,999.0,2.597790055248664,37.79,-122.46,5.00001
2655,8.5179,28.0,7.64450173262098,1.058590973450173,1310.0,2.907729468599033,37.78,-121.89,4.135
2656,2.0,34.0,3.8461538461538463,0.9915254237288136,1466.0,4.4,32.78,-117.22,1.45
2657,4.1489,34.0,4.65625,1.0675,928.0,2.7727272727272725,33.86,-118.06,1.726
2658,4.8688,14.0,6.41590112991957,1.0384615384615385,2981.0,2.291479289940831,33.98,-116.99,2.883
2659,1.7308,36.0,4.098936170212766,1.010695652173913,882.0,2.65217391304348,33.78,-118.31,1.938
2660,3.0542,25.0,4.809829078014184,1.03709944060442,887.0,3.5472440944882826,34.09,-118.1,1.295
2661,4.0156,49.0,4.839743589743589,1.0344827586206897,2223.0,2.838794326223747,37.95,-122.14,3.143
2662,5.6368,12.0,6.15192957806837,1.097162357686915,881.0,2.9889908817582533,37.6,-121.81,2.917
2663,3.2881,31.0,5.32354979553917,1.0029585798814746,2645.0,3.17605680303087,37.77,-122.21,1.869
2664,3.25,19.0,4.92930555555555,1.065187713227792,1387.0,2.48222222222222,36.89,-121.37,1.358
2665,2.4167,27.0,5.61934850197478,1.005810707964601,1207.0,2.730878188976378,39.75,-121.68,0.934
2666,5.5813,26.0,7.92705182079646,1.0965445026178011,765.0,2.3567261730725693,34.13,-119.78,2.414
2667,2.4,41.0,4.533333333333333,0.9333333333333333,599.0,2.53333333333333,32.76,-117.24,0.625
2668,3.1345,33.0,5.5,1.0114355847735588,1727.0,4.16129032258421,33.87,-117.83,1.367
2669,2.9583,30.0,6.97910447761194,1.0774910394265234,557.0,3.082822085889637,32.76,-117.19,0.702
2670,6.2704,26.0,6.153846153846154,1.0972461538461538,875.0,2.846153846153846,33.74,-117.91,2.697
2671,4.0,25.0,5.444933977900722,1.0496268795917316,486.0,3.0413953488372094,37.34,-122.24,1.681
2672,4.6458,16.0,5.0,1.0833333333333333,1141.0,2.866666666666667,34.13,-117.79,2.628
2673,3.0362,33.0,3.718822662889908,0.9446524064171123,672.0,4.457627118644068,34.18,-118.25,1.955
2674,2.6184,34.0,3.4850467289719624,1.1338761061946903,1133.0,3.176470588235475,33.96,-118.37,1.0
2675,3.9583,16.0,7.0,1.0584415584415585,2418.0,2.689075630252102,38.0,-121.93,3.379
2676,5.976,26.0,5.253521126760547,0.954545454545454,1349.0,2.948186528497382,37.73,-122.42,2.896
2677,5.1458,10.0,5.913646067415745,1.0127440633802818,2825.0,3.098232055459925,35.37,-120.5,1.813
2678,1.8,30.0,4.56426203035199,1.056947956687697,1388.0,3.7444048587570338,36.65,-119.68,0.83
2679,3.5,20.0,3.7777777777777777,1.0027777777777778,462.0,1.7595652777777777,33.92,-118.29,1.101
2680,4.8295,13.0,6.5,1.011111111111111,1373.0,2.7055555555555553,34.2,-118.35,2.5
2681,5.0286,28.0,5.935897435897438,1.0493827160493827,1219.0,2.838221883822188,34.17,-118.44,2.57
2682,3.6156,31.0,4.5,1.0666666666666667,705.0,1.9625,33.79,-118.23,2.933
2683,7.5,24.0,7.0873536585365855,0.9616091954022398,717.0,2.81609195402239,38.46,-122.41,5.00001
2684,1.8682,25.0,3.4788646616704555,1.0549010744124834,1146.0,4.452755104033627,33.93,-118.43,2.901
2685,11.5,36.0,8.11157399532244,1.099290780141844,959.0,2.4516129032258065,34.06,-118.44,5.00001
2686,2.2679,29.0,5.09966777408438,1.0996677740843865,1485.0,2.689655172413793,34.01,-117.91,1.869
2687,7.1224,52.0,7.0125,1.0375,592.0,2.74181875,37.78,-122.46,4.908
2688,4.0208,16.0,5.019748427672974,0.90692864450158,3175.0,2.937142857142857,37.93,-121.97,2.086
2689,3.5656,17.0,4.27894736842105,0.997613886672151,872.0,2.569230769230769,33.98,-117.96,1.841
2690,2.9444,23.0,4.55172413793103,1.079172932330827,1246.0,3.005907780942154,34.05,-118.2,2.705
2691,3.9018,52.0,4.71589361702127,1.1666666666666665,867.0,2.048095238095238,34.08,-118.2,2.575
2692,5.6875,52.0,5.6,0.9333333333333333,933.0,2.836,38.58,-122.14,2.133
2693,4.15,26.0,4.988171974522353,1.07006685236789,899.0,2.87879057591623,36.82,-121.28,2.342
2694,11.0891,52.0,7.134782608695652,1.035294117647059,1327.0,2.7697674418604654,37.76,-122.5,5.00001
2695,2.6607,9.0,3.988461538461537,1.0,1562.0,3.1538461538461537,33.75,-118.16,1.211
2696,1.5184,15.0,4.065,1.05,1590.0,3.35,38.01,-120.36,0.641
2697,1.6167,47.0,3.835365853658536,1.0,2228.0,2.8601369863013697,38.48,-121.31,1.625
2698,2.6429,35.0,4.743018025477707,1.068136099616867,1236.0,2.3934673466302434,37.81,-122.21,1.654
2699,5.566,36.0,5.5,1.05,862.0,2.6,36.79,-121.88,2.777
2700,3.8125,15.0,4.64693146931469,1.0817131800817132,1577.0,2.8945454545454545,33.9,-118.13,1.44
2701,4.125,8.0,6.6647058823529415,1.0,1312.0,3.1764705882353,37.91,-121.84,2.464
2702,2.2598,21.0,2.838235294117647,1.119047619047619,845.0,1.935294117647059,33.72,-118.27,2.25
2703,2.6964,35.0,6.292682926829268,1.145844645145883,943.0,2.6060606060606015,37.79,-121.86,0.825
2704,4.6442,36.0,5.486725663716816,1.0301069568345322,537.0,3.076923076923077,34.28,-118.43,2.432
2705,7.8686,12.0,6.923558823529412,1.0,1635.0,2.9171054726688,34.14,-118.41,5.00001
2706,5.0,13.0,5.964450155440939,0.938277977252798,1690.0,3.095421635371145,37.67,-121.98,1.707
2707,3.0769,33.0,4.476640556360887,1.0356720334921687,1032.0,3.2586390070921984,34.05,-118.29,2.169
2708,2.01,13.0,4.943037974683545,1.098192771084337,749.0,3.043968779816513,32.77,-117.03,1.724
2709,3.1397,52.0,4.583529411764706,1.0797626550724637,766.0,2.836144578313253,34.01,-118.27,1.517
2710,3.0,13.0,5.642990654205608,1.0562015503875941,1425.0,2.973707006348933,34.02,-117.32,1.176
2711,3.6354,42.0,5.481012658227848,1.0658227848101265,1203.0,2.567251412429378,37.75,-121.97,2.128
2712,6.6356,52.0,8.91666666666666,1.073333333333334,30.0,2.5,34.15,-118.43,4.925
2713,3.9233,40.0,5.236055555555556,1.0581818181818181,779.0,3.0,34.13,-117.89,2.084
2714,2.7308,35.0,4.76477981651376,1.039647572015912,1488.0,2.823008849557522,37.55,-122.45,2.265
2715,4.9643,21.0,4.83846153846154,1.0439884615384616,825.0,2.7963276327632762,38.24,-121.93,1.843
2716,4.125,22.0,5.724231706155777,1.065632286993079,1093.0,3.0577385823754715,37.84,-122.43,2.798
2717,2.9167,20.0,4.814678899082568,1.073589743589745,1858.0,2.715109738568046,34.04,-118.29,1.381
2718,2.25,52.0,4.94513274336283,1.0988132743362882,726.0,2.6909874213836495,36.61,-119.2,0.79
2719,3.3201,34.0,5.937254937254938,1.051612903225806,1249.0,2.84782608695652,33.88,-118.42,2.073
2720,1.8125,19.0,7.0825,1.0,684.0,2.857142857142857,36.71,-119.85,0.6
2721,10.2581,43.0,7.049382716049382,1.1065963453216374,891.0,2.839058592345679,37.74,-122.14,5.0
2722,2.7143,17.0,3.5339805825242765,1.0425531914893618,1031.0,2.566579831932777,34.18,-118.39,1.053
2723,3.8333,34.0,5.556037735849056,1.051611374405097,948.0,2.6943127962085,34.26,-118.03,4.147
2724,2.9167,52.0,4.7701986754970465,1.016842105263158,838.0,3.068421052631579,40.78,-122.49,0.792
2725,2.5833,14.0,6.52443772602739,1.0144247787610619,727.0,2.879479900871535,35.3,-120.98,0.55
2726,1.9583,36.0,4.88398839883988,0.93939393939394,835.0,2.91717579600788,37.31,-120.02,0.833
2727,2.7708,41.0,4.947894736842105,0.9673621340754972,946.0,2.735483870967742,33.93,-118.15,0.718
2728,5.8667,32.0,5.47663551401869,1.107438016528923,1390.0,2.723139328358208,37.73,-121.8,2.796
2729,5.8194,8.0,5.96744186046511,0.9960431654676258,1757.0,2.269767441860463,34.07,-118.46,4.347
2730,3.1083,31.0,4.786516746419388,1.1468786516746419,1292.0,2.596979642735897,33.8,-117.86,2.783
2731,5.6705,45.0,6.7265746607663655,1.0534803498305079,721.0,3.81345679012345,37.69,-122.14,3.585
2732,3.2083,44.0,5.664160400809916,1.0996688741721752,1601.0,3.175324675324675,34.03,-118.37,2.25
2733,3.8125,39.0,6.234923076923077,1.0158730158730158,793.0,3.7153846153846155,34.19,-118.02,1.731
2734,3.6875,34.0,3.6774193548387095,1.0,1163.0,3.1029446280991797,33.98,-118.35,2.242
2735,3.7708,2.0,4.020527899084795,1.0075688073393345,1314.0,2.744186046511627,33.98,-117.26,1.009
2736,3.6825,52.0,5.5,1.044,901.0,2.75,37.94,-121.27,1.107
2737,3.1719,35.0,3.86257859008527,1.145922746781144,882.0,1.858107744118882,33.86,-118.29,4.507
2738,2.6111,17.0,5.596938775510204,1.0972470175438598,705.0,3.0972470175438596,36.97,-119.74,0.841
2739,4.5713,38.0,5.716294980992562,0.98773006134931,569.0,2.6501986608272357,33.91,-118.37,2.5
2740,1.2817,37.0,3.964285714285714,0.994818654069767,1071.0,2.6208168674698795,33.93,-117.88,1.5
2741,3.4,44.0,4.777592079369713,1.0118335864805865,782.0,4.18531114479632,33.97,-118.28,1.862
2742,4.0875,40.0,5.492857142857146,0.942857142857143,1169.0,2.6775,37.66,-121.99,2.023
2743,2.4125,44.0,4.78504672897196,1.0645161290322633,1565.0,2.6997659767124516,34.09,-118.25,2.188
2744,3.8833,13.0,6.173538461538461,0.9863570883578751,782.0,3.939181286549704,34.0,-117.86,1.341
2745,2.4306,34.0,3.5,1.075,1625.0,3.8133333333333335,34.0,-118.35,2.25
2746,3.9083,16.0,5.83076923076925,1.0769230769230769,2093.0,2.846153846153846,38.62,-121.29,1.403
2747,2.7266,52.0,4.247863247863246,1.004908640569395,989.0,2.8471264367816094,38.01,-121.46,0.774
2748,10.878,15.0,7.32952667935959,1.036529411764706,2750.0,2.433739130434782,34.12,-119.76,4.688
2749,2.7123,35.0,5.271844660194175,1.0915249462361802,1071.0,2.571165644171712,34.04,-117.69,0.55
2750,7.4286,15.0,7.049457522123884,1.097012987012987,791.0,2.981398793103448,37.72,-122.14,5.00001
2751,3.1185,31.0,4.687058823529412,1.1139240506329113,1491.0,3.7647058823529416,34.08,-118.24,1.315
2752,3.3594,26.0,5.0,1.0833333333333333,1037.0,2.733333333333333,38.54,-121.9,2.13
2753,3.6667,33.0,5.23160862674592,1.0594827586206896,1066.0,2.58676098125633,33.8,-118.3,3.882
2754,2.0,33.0,3.9939759036144533,1.1075471698113206,1181.0,4.331311069909142,34.18,-118.07,1.841
2755,3.5938,14.0,4.883720930232558,1.053921568627451,662.0,2.4433650170492,37.37,-122.42,2.008
2756,4.07,33.0,5.0,1.071749036121444,783.0,2.8986547085106382,33.73,-118.2,2.461
2757,3.9107,52.0,7.542105263157895,1.0392156862745099,881.0,2.809870129870129,38.66,-121.33,1.218
2758,3.0284,31.0,4.834355093729694,1.0583550937296973,1734.0,3.453658536585366,34.02,-118.41,1.646
2759,1.3222,52.0,3.715684418604657,1.039473684210527,1182.0,4.228070175438597,34.12,-118.22,1.16
2760,3.6355,23.0,5.271428571428571,1.0359748427673348,790.0,2.8145631067961165,37.89,-122.24,3.407
2761,4.5033,30.0,5.166666666666667,1.0,1414.0,2.784444457843124,32.73,-117.22,2.367
2762,2.8,32.0,5.7,1.0,18.0,2.5,33.97,-118.22,1.235
2763,3.6675,48.0,5.844700439716312,1.0361702127659576,1014.0,2.868048739495799,32.68,-117.09,1.447
2764,1.5288,27.0,5.362436243624365,1.16666666666667,668.0,2.804436868310483,34.0,-118.29,1.829
2765,4.5833,14.0,6.133333333333334,0.918181818181818,1349.0,2.817952380952381,38.5,-122.29,2.698
2766,4.55,27.0,5.008823529411764,1.0352941176470587,1531.0,2.529411764705882,33.91,-118.34,2.573
2767,1.7,28.0,4.182464796301392,1.0,1217.0,3.8275029870139172,35.44,-119.29,0.817
2768,3.8955,16.0,4.72212389380531,1.0930232558139537,2094.0,3.3395363395363398,34.13,-118.17,2.441
2769,3.8281,18.0,4.72489457364341,0.9889502762430942,2086.0,4.09442724894573,34.06,-118.13,1.821
2770,4.7159,36.0,5.97628202255562,1.0632008833552078,706.0,4.926430548939458,33.83,-118.03,1.795
2771,2.5156,36.0,4.48,0.9,782.0,3.816,36.82,-119.79,0.871
2772,2.8667,25.0,3.663623188405797,0.995575221238932,984.0,4.094913793103448,33.89,-118.24,1.917
2773,3.6111,14.0,5.457788019417255,1.0364606741573033,1879.0,2.578947368421052,37.76,-121.92,2.158
2774,2.8235,34.0,3.8181818181818183,0.9454545454545454,657.0,3.6427272727272726,33.78,-118.01,1.5
2775,4.3917,42.0,5.769230769230769,1.1168796588618295,1222.0,2.976588618295765,36.4,-119.78,1.596
2776,2.1438,16.0,4.7177527476842,1.098223300904929,974.0,3.7177527476842105,34.02,-117.16,0.887
2777,2.6675,21.0,3.8585826771656757,0.972030541733794,775.0,2.4479793770491867,34.08,-118.25,1.228
2778,6.7303,35.0,6.23134328358209,0.9817371900826446,678.0,2.743298969072163,37.96,-122.26,2.181
2779,4.9583,24.0,5.411764705882353,1.1220795107095436,791.0,2.813852941176471,38.63,-121.41,1.146
2780,2.2,28.0,4.961887647058822,1.0384615384615385,1174.0,3.0789473684210527,34.11,-118.2,1.635
2781,3.5,52.0,4.630971128496415,1.0384615384615385,2138.0,2.0735974025974024,37.74,-122.08,2.048
2782,4.5987,16.0,6.285714285714286,1.1666666666667,764.0,3.487857142857143,33.73,-117.99,2.356
2783,5.0937,2.0,6.0,1.02136247144794,1794.0,2.848299319947269,32.81,-117.98,3.833
2784,4.1467,34.0,6.0,1.0190322580645161,1175.0,3.0798817733990154,38.54,-121.39,1.702
2785,3.6629,21.0,4.519875869918699,1.0869565217391304,704.0,1.8134782608695652,32.85,-117.17,1.616
2786,2.3438,41.0,4.639759036144582,1.0,744.0,3.639759036144585,38.5,-122.21,0.654
2787,3.7222,35.0,4.093333333333333,1.041875,1382.0,2.75,33.99,-118.17,1.898
2788,3.8472,41.0,5.025714285714286,0.994152046783625,773.0,3.5714285714285716,37.74,-122.24,2.25
2789,3.5179,48.0,4.56964457831323,1.034404587155963,1809.0,2.86907216494845,34.03,-118.16,2.382
2790,2.898,37.0,3.5,1.043076923076923,1007.0,2.8839285714285716,33.74,-118.34,5.00001
2791,7.8196,37.0,6.315846995813848,1.0726398737201581,1052.0,2.9557319587628865,34.04,-118.3,4.513
2792,4.6458,36.0,5.977943820224719,1.037037037037037,1278.0,3.596440677966102,34.05,-118.43,3.074
2793,4.2441,25.0,6.164785231795495,1.0628226950672928,513.0,2.633164785231795,34.06,-117.32,2.74
2794,4.2434,13.0,5.839130434782608,1.097746607665505,1238.0,2.7167301027806694,32.71,-117.31,1.952
2795,3.2813,44.0,4.719583333333333,1.0833333333333333,585.0,2.3833333333333333,34.03,-117.25,2.655
2796,2.5833,20.0,5.777777777777777,0.9777777777777777,875.0,2.822222222222222,37.35,-122.43,1.515
2797,5.4273,30.0,6.09502262443439,1.010599476635514,1713.0,2.891366906474894,37.59,-122.25,3.208
2798,5.8694,8.0,5.63801652892562,1.039473684210526,1291.0,2.84736842105263,33.78,-117.89,2.738
2799,1.5417,39.0,5.0,0.9565217391304348,754.0,2.9677966101694917,33.9,-117.15,0.539
2800,1.6812,15.0,3.856371681415902,1.0979202262443437,1148.0,3.0425531914893615,34.01,-118.42,1.875
2801,4.1592,26.0,5.122827160493827,1.0,431.0,2.83826714838266,37.8,-121.89,1.292
2802,4.3232,42.0,5.722354838709497,1.106989247311827,930.0,2.8362573099415203,34.09,-118.11,2.8
2803,2.2386,31.0,4.8878504672897,1.0,561.0,2.6053140096618232,36.85,-119.19,2.101
2804,2.5,17.0,3.4,1.0394625,1815.0,2.6620241379310343,33.93,-118.39,2.409
2805,6.3444,14.0,6.234615384615385,0.9939393939393939,1187.0,2.914681468146813,33.81,-117.98,5.00001
2806,2.5792,18.0,4.478095238095238,1.0095238095238095,1696.0,3.265632183908046,32.75,-117.32,0.58
2807,8.0801,52.0,8.087719298245615,1.01,738.0,2.923809523809526,34.08,-118.29,2.729
2808,6.9393,52.0,7.30263157894737,0.9880952380952381,1062.0,3.0,37.88,-122.14,2.583
2809,3.9265,17.0,6.053333333333333,0.9625,934.0,3.25,37.27,-120.08,1.429
2810,2.1519,48.0,3.8583333333333334,1.0625,1236.0,3.484472049689073,34.02,-118.23,1.499
2811,3.65,35.0,6.233576178346928,1.034693877551021,917.0,2.852586206896552,32.8,-116.65,1.792
2812,3.6021,27.0,4.87465891472827,0.95376146788991,446.0,3.6708333333333334,34.25,-118.37,1.701
2813,3.5988,52.0,4.5,1.0946666666666667,1378.0,4.0,37.38,-121.94,1.024
2814,4.6924,14.0,5.053478260869565,1.0651685393258428,1270.0,2.828402366159625,33.89,-117.87,2.219
2815,1.6969,26.0,4.7231446488942535,1.0989451476743295,2574.0,4.256743295018946,34.08,-118.28,1.25
2816,2.5146,33.0,4.527185876777861,1.0915337423312064,775.0,2.556701030927835,34.17,-118.27,1.63
2817,3.0,31.0,3.59183672456686,0.9582881752577319,1387.0,1.9883435582822098,37.79,-122.06,3.476
2818,2.3962,20.0,5.982539682539683,1.161490681338908,1481.0,2.906976744186046,40.59,-122.16,0.477
2819,2.875,26.0,5.097222222222222,1.03243243243243,845.0,2.9354545454545455,38.57,-122.25,1.09
2820,1.5552,20.0,4.81607893945578,1.046901234567944,1143.0,1.639751552795059,39.1,-122.22,0.949
2821,1.6571,16.0,4.393760693760694,1.0785907859078594,462.0,2.958401827586207,35.66,-120.72,0.594
2822,2.8125,52.0,5.47831360996168,1.0025691699446422,925.0,2.50931677011494,37.75,-122.42,3.0
2823,2.0533,20.0,6.10294117647058,1.0588235294117647,1527.0,3.0788235294117645,36.78,-119.22,0.495
2824,4.2137,21.0,7.29113924050635,1.13793103448276,1290.0,3.42293938669576,37.77,-122.08,1.126
2825,3.7917,36.0,5.416524906542063,0.9347826086956523,1428.0,4.717283950617284,40.79,-122.55,0.903
2826,5.4135,4.0,6.5,1.0615384615384615,813.0,3.811678811678812,33.81,-117.29,2.011
2827,3.3023,36.0,4.07867135628134,1.0643714678899083,753.0,2.9170731707317072,33.93,-117.93,1.436
